Srednie kursy HKD Narodowego Banku Polskiego,,,
,,,
Data,Kurs,Zmiana,Nazwa Tabeli
2020-02-25,0.5085,-0.35,038/A/NBP/2020
2020-02-24,0.5103,0.29,037/A/NBP/2020
2020-02-21,0.5088,-0.1,036/A/NBP/2020
2020-02-20,0.5093,0.04,035/A/NBP/2020
2020-02-19,0.5091,0.24,034/A/NBP/2020
2020-02-18,0.5079,0.65,033/A/NBP/2020
2020-02-17,0.5046,0.24,032/A/NBP/2020
2020-02-14,0.5034,-0.04,031/A/NBP/2020
2020-02-13,0.5036,0.3,030/A/NBP/2020
2020-02-12,0.5021,-0.14,029/A/NBP/2020
2020-02-11,0.5028,0.12,028/A/NBP/2020
2020-02-10,0.5022,0.08,027/A/NBP/2020
2020-02-07,0.5018,0.74,026/A/NBP/2020
2020-02-06,0.4981,0.04,025/A/NBP/2020
2020-02-05,0.4979,-0.26,024/A/NBP/2020
2020-02-04,0.4992,-0.24,023/A/NBP/2020
2020-02-03,0.5004,-0.34,022/A/NBP/2020
2020-01-31,0.5021,0.38,021/A/NBP/2020
2020-01-30,0.5002,0.02,020/A/NBP/2020
2020-01-29,0.5001,0.14,019/A/NBP/2020
2020-01-28,0.4994,0.28,018/A/NBP/2020
2020-01-27,0.498,0.63,017/A/NBP/2020
2020-01-24,0.4949,0.39,016/A/NBP/2020
2020-01-23,0.493,0.31,015/A/NBP/2020
2020-01-22,0.4915,-0.22,014/A/NBP/2020
2020-01-21,0.4926,-0.04,013/A/NBP/2020
2020-01-20,0.4928,0.57,012/A/NBP/2020
2020-01-17,0.49,0.31,011/A/NBP/2020
2020-01-16,0.4885,-0.08,010/A/NBP/2020
2020-01-15,0.4889,0,009/A/NBP/2020
2020-01-14,0.4889,-0.29,008/A/NBP/2020
2020-01-13,0.4903,-0.49,007/A/NBP/2020
2020-01-10,0.4927,0.06,006/A/NBP/2020
2020-01-09,0.4924,0.47,005/A/NBP/2020
2020-01-08,0.4901,0.62,004/A/NBP/2020
2020-01-07,0.4871,-0.79,003/A/NBP/2020
2020-01-03,0.491,0.66,002/A/NBP/2020
2020-01-02,0.4878,0.02,001/A/NBP/2020
2019-12-31,0.4877,-0.12,251/A/NBP/2019
2019-12-30,0.4883,-0.65,250/A/NBP/2019
2019-12-27,0.4915,-0.55,249/A/NBP/2019
2019-12-24,0.4942,0.22,248/A/NBP/2019
2019-12-23,0.4931,0.37,247/A/NBP/2019
2019-12-20,0.4913,0.06,246/A/NBP/2019
2019-12-19,0.491,-0.16,245/A/NBP/2019
2019-12-18,0.4918,0.29,244/A/NBP/2019
2019-12-17,0.4904,-0.26,243/A/NBP/2019
2019-12-16,0.4917,0.33,242/A/NBP/2019
2019-12-13,0.4901,-0.65,241/A/NBP/2019
2019-12-12,0.4933,-0.32,240/A/NBP/2019
2019-12-11,0.4949,0.04,239/A/NBP/2019
2019-12-10,0.4947,0.04,238/A/NBP/2019
2019-12-09,0.4945,0.57,237/A/NBP/2019
2019-12-06,0.4917,-0.2,236/A/NBP/2019
2019-12-05,0.4927,-0.2,235/A/NBP/2019
2019-12-04,0.4937,-0.14,234/A/NBP/2019
2019-12-03,0.4944,-0.88,233/A/NBP/2019
2019-12-02,0.4988,-0.66,232/A/NBP/2019
2019-11-29,0.5021,0.1,231/A/NBP/2019
2019-11-28,0.5016,0.28,230/A/NBP/2019
2019-11-27,0.5002,0.26,229/A/NBP/2019
2019-11-26,0.4989,0.04,228/A/NBP/2019
2019-11-25,0.4987,0.42,227/A/NBP/2019
2019-11-22,0.4966,0.28,226/A/NBP/2019
2019-11-21,0.4952,-0.12,225/A/NBP/2019
2019-11-20,0.4958,0.08,224/A/NBP/2019
2019-11-19,0.4954,0.04,223/A/NBP/2019
2019-11-18,0.4952,-0.24,222/A/NBP/2019
2019-11-15,0.4964,-0.4,221/A/NBP/2019
2019-11-14,0.4984,0.32,220/A/NBP/2019
2019-11-13,0.4968,0.24,219/A/NBP/2019
2019-11-12,0.4956,0.43,218/A/NBP/2019
2019-11-08,0.4935,0.28,217/A/NBP/2019
2019-11-07,0.4921,0.06,216/A/NBP/2019
2019-11-06,0.4918,0.57,215/A/NBP/2019
2019-11-05,0.489,0.6,214/A/NBP/2019
2019-11-04,0.4861,-0.23,213/A/NBP/2019
2019-10-31,0.4872,-0.49,212/A/NBP/2019
2019-10-30,0.4896,-0.55,211/A/NBP/2019
2019-10-29,0.4923,0.16,210/A/NBP/2019
2019-10-28,0.4915,0.18,209/A/NBP/2019
2019-10-25,0.4906,0.02,208/A/NBP/2019
2019-10-24,0.4905,-0.02,207/A/NBP/2019
2019-10-23,0.4906,0.18,206/A/NBP/2019
2019-10-22,0.4897,0.25,205/A/NBP/2019
2019-10-21,0.4885,-0.51,204/A/NBP/2019
2019-10-18,0.491,-0.32,203/A/NBP/2019
2019-10-17,0.4926,-0.75,202/A/NBP/2019
2019-10-16,0.4963,-0.06,201/A/NBP/2019
2019-10-15,0.4966,0,200/A/NBP/2019
2019-10-14,0.4966,-0.54,199/A/NBP/2019
2019-10-11,0.4993,-0.18,198/A/NBP/2019
2019-10-10,0.5002,-0.38,197/A/NBP/2019
2019-10-09,0.5021,-0.06,196/A/NBP/2019
2019-10-08,0.5024,-0.22,195/A/NBP/2019
2019-10-07,0.5035,0.04,194/A/NBP/2019
2019-10-04,0.5033,-0.45,193/A/NBP/2019
2019-10-03,0.5056,-1.27,192/A/NBP/2019
2019-10-02,0.5121,0,191/A/NBP/2019
2019-10-01,0.5121,0.35,190/A/NBP/2019
2019-09-30,0.5103,-0.35,189/A/NBP/2019
2019-09-27,0.5121,0.12,188/A/NBP/2019
2019-09-26,0.5115,0.61,187/A/NBP/2019
2019-09-25,0.5084,0.06,186/A/NBP/2019
2019-09-24,0.5081,-0.37,185/A/NBP/2019
2019-09-23,0.51,1.59,184/A/NBP/2019
2019-09-20,0.502,0.1,183/A/NBP/2019
2019-09-19,0.5015,-0.16,182/A/NBP/2019
2019-09-18,0.5023,-0.3,181/A/NBP/2019
2019-09-17,0.5038,0.74,180/A/NBP/2019
2019-09-16,0.5001,0.02,179/A/NBP/2019
2019-09-13,0.5,-0.56,178/A/NBP/2019
2019-09-12,0.5028,0.24,177/A/NBP/2019
2019-09-11,0.5016,0.16,176/A/NBP/2019
2019-09-10,0.5008,-0.12,175/A/NBP/2019
2019-09-09,0.5014,-0.04,174/A/NBP/2019
2019-09-06,0.5016,-0.02,173/A/NBP/2019
2019-09-05,0.5017,-0.24,172/A/NBP/2019
2019-09-04,0.5029,-1.1,171/A/NBP/2019
2019-09-03,0.5085,0.14,170/A/NBP/2019
2019-09-02,0.5078,0.24,169/A/NBP/2019
2019-08-30,0.5066,0.42,168/A/NBP/2019
2019-08-29,0.5045,0.08,167/A/NBP/2019
2019-08-28,0.5041,0.6,166/A/NBP/2019
2019-08-27,0.5011,-0.06,165/A/NBP/2019
2019-08-26,0.5014,-0.14,164/A/NBP/2019
2019-08-23,0.5021,0.1,163/A/NBP/2019
2019-08-22,0.5016,0.32,162/A/NBP/2019
2019-08-21,0.5,-0.5,161/A/NBP/2019
2019-08-20,0.5025,0.54,160/A/NBP/2019
2019-08-19,0.4998,-0.24,159/A/NBP/2019
2019-08-16,0.501,1.09,158/A/NBP/2019
2019-08-14,0.4956,0.45,157/A/NBP/2019
2019-08-13,0.4934,0,156/A/NBP/2019
2019-08-12,0.4934,0.18,155/A/NBP/2019
2019-08-09,0.4925,0.2,154/A/NBP/2019
2019-08-08,0.4915,-0.14,153/A/NBP/2019
2019-08-07,0.4922,0.18,152/A/NBP/2019
2019-08-06,0.4913,-0.67,151/A/NBP/2019
2019-08-05,0.4946,-0.38,150/A/NBP/2019
2019-08-02,0.4965,-0.02,149/A/NBP/2019
2019-08-01,0.4966,0.96,148/A/NBP/2019
2019-07-31,0.4919,-0.04,147/A/NBP/2019
,,,
,,,
�r�d�o: Bankier.pl,,,
