Srednie kursy EUR Narodowego Banku Polskiego,,,
,,,
Data,Kurs,Zmiana,Nazwa Tabeli
2019-08-29,4.3845,-0.03,167/A/NBP/2019
2019-08-28,4.3857,0.4,166/A/NBP/2019
2019-08-27,4.3684,-0.08,165/A/NBP/2019
2019-08-26,4.3719,0.34,164/A/NBP/2019
2019-08-23,4.3572,-0.2,163/A/NBP/2019
2019-08-22,4.366,0.34,162/A/NBP/2019
2019-08-21,4.3513,-0.33,161/A/NBP/2019
2019-08-20,4.3656,0.31,160/A/NBP/2019
2019-08-19,4.3519,-0.06,159/A/NBP/2019
2019-08-16,4.3543,0.18,158/A/NBP/2019
2019-08-14,4.3463,0.31,157/A/NBP/2019
2019-08-13,4.3327,0.15,156/A/NBP/2019
2019-08-12,4.3262,0.09,155/A/NBP/2019
2019-08-09,4.3225,0.01,154/A/NBP/2019
2019-08-08,4.322,0.06,153/A/NBP/2019
2019-08-07,4.3194,0.23,152/A/NBP/2019
2019-08-06,4.3096,-0.2,151/A/NBP/2019
2019-08-05,4.3182,0.23,150/A/NBP/2019
2019-08-02,4.3085,0.36,149/A/NBP/2019
2019-08-01,4.2931,0.05,148/A/NBP/2019
2019-07-31,4.2911,0.01,147/A/NBP/2019
2019-07-30,4.2906,0.31,146/A/NBP/2019
2019-07-29,4.2773,0.3,145/A/NBP/2019
2019-07-26,4.2645,0.31,144/A/NBP/2019
2019-07-25,4.2514,-0.16,143/A/NBP/2019
2019-07-24,4.2581,0.21,142/A/NBP/2019
2019-07-23,4.2492,0.03,141/A/NBP/2019
2019-07-22,4.248,-0.26,140/A/NBP/2019
2019-07-19,4.2592,-0.1,139/A/NBP/2019
2019-07-18,4.2635,-0.02,138/A/NBP/2019
2019-07-17,4.2644,0.15,137/A/NBP/2019
2019-07-16,4.2582,-0.21,136/A/NBP/2019
2019-07-15,4.2673,0.01,135/A/NBP/2019
2019-07-12,4.2669,-0.03,134/A/NBP/2019
2019-07-11,4.2682,-0.11,133/A/NBP/2019
2019-07-10,4.2729,0.22,132/A/NBP/2019
2019-07-09,4.2637,0.28,131/A/NBP/2019
2019-07-08,4.2519,0.17,130/A/NBP/2019
2019-07-05,4.2445,0.04,129/A/NBP/2019
2019-07-04,4.2427,-0.04,128/A/NBP/2019
2019-07-03,4.2442,-0.04,127/A/NBP/2019
2019-07-02,4.2457,0.12,126/A/NBP/2019
2019-07-01,4.2406,-0.27,125/A/NBP/2019
2019-06-28,4.252,-0.1,124/A/NBP/2019
2019-06-27,4.2561,-0.19,123/A/NBP/2019
2019-06-26,4.2642,0.21,122/A/NBP/2019
2019-06-25,4.2554,0.04,121/A/NBP/2019
2019-06-24,4.2538,-0.2,120/A/NBP/2019
2019-06-21,4.2622,-0.12,119/A/NBP/2019
2019-06-19,4.2673,0.1,118/A/NBP/2019
2019-06-18,4.2631,0.08,117/A/NBP/2019
2019-06-17,4.2599,0.11,116/A/NBP/2019
2019-06-14,4.2554,-0.13,115/A/NBP/2019
2019-06-13,4.261,-0.09,114/A/NBP/2019
2019-06-12,4.265,-0.06,113/A/NBP/2019
2019-06-11,4.2675,0.08,112/A/NBP/2019
2019-06-10,4.264,-0.29,111/A/NBP/2019
2019-06-07,4.2762,-0.05,110/A/NBP/2019
2019-06-06,4.2783,0,109/A/NBP/2019
2019-06-05,4.2782,-0.01,108/A/NBP/2019
2019-06-04,4.2788,-0.05,107/A/NBP/2019
2019-06-03,4.2809,-0.25,106/A/NBP/2019
2019-05-31,4.2916,-0.01,105/A/NBP/2019
2019-05-30,4.2919,-0.2,104/A/NBP/2019
2019-05-29,4.3007,0.09,103/A/NBP/2019
2019-05-28,4.2967,0.03,102/A/NBP/2019
2019-05-27,4.2952,-0.09,101/A/NBP/2019
2019-05-24,4.2989,-0.27,100/A/NBP/2019
2019-05-23,4.3107,0.02,099/A/NBP/2019
2019-05-22,4.3098,0.1,098/A/NBP/2019
2019-05-21,4.3055,0.14,097/A/NBP/2019
2019-05-20,4.2995,-0.18,096/A/NBP/2019
2019-05-17,4.3072,0.33,095/A/NBP/2019
2019-05-16,4.2929,-0.46,094/A/NBP/2019
2019-05-15,4.3128,0.1,093/A/NBP/2019
2019-05-14,4.3085,0.13,092/A/NBP/2019
2019-05-13,4.3029,0.17,091/A/NBP/2019
2019-05-10,4.2955,-0.05,090/A/NBP/2019
2019-05-09,4.2977,0.15,089/A/NBP/2019
2019-05-08,4.2914,0.13,088/A/NBP/2019
2019-05-07,4.2858,0.03,087/A/NBP/2019
2019-05-06,4.2847,0.12,086/A/NBP/2019
2019-05-02,4.2795,-0.27,085/A/NBP/2019
2019-04-30,4.2911,-0.09,084/A/NBP/2019
2019-04-29,4.295,0.1,083/A/NBP/2019
2019-04-26,4.2906,-0.12,082/A/NBP/2019
2019-04-25,4.2959,0.15,081/A/NBP/2019
2019-04-24,4.2895,0.02,080/A/NBP/2019
2019-04-23,4.2886,0.2,079/A/NBP/2019
2019-04-19,4.2802,0.03,078/A/NBP/2019
2019-04-18,4.279,0.09,077/A/NBP/2019
2019-04-17,4.275,0.03,076/A/NBP/2019
2019-04-16,4.2737,-0.08,075/A/NBP/2019
2019-04-15,4.277,-0.18,074/A/NBP/2019
2019-04-12,4.2847,0.06,073/A/NBP/2019
2019-04-11,4.2821,-0.07,072/A/NBP/2019
2019-04-10,4.2852,-0.04,071/A/NBP/2019
2019-04-09,4.2871,-0.06,070/A/NBP/2019
2019-04-08,4.2897,-0.06,069/A/NBP/2019
2019-04-05,4.2921,0,068/A/NBP/2019
2019-04-04,4.2921,-0.05,067/A/NBP/2019
2019-04-03,4.2941,-0.15,066/A/NBP/2019
2019-04-02,4.3004,-0.07,065/A/NBP/2019
2019-04-01,4.3035,0.05,064/A/NBP/2019
2019-03-29,4.3013,0.03,063/A/NBP/2019
2019-03-28,4.2998,0.02,062/A/NBP/2019
2019-03-27,4.2991,0.05,061/A/NBP/2019
2019-03-26,4.297,-0.02,060/A/NBP/2019
2019-03-25,4.2978,0.2,059/A/NBP/2019
2019-03-22,4.2894,0.06,058/A/NBP/2019
2019-03-21,4.287,0.01,057/A/NBP/2019
2019-03-20,4.2864,-0.18,056/A/NBP/2019
2019-03-19,4.294,-0.12,055/A/NBP/2019
2019-03-18,4.2993,-0.1,054/A/NBP/2019
2019-03-15,4.3037,0.05,053/A/NBP/2019
2019-03-14,4.3015,0.02,052/A/NBP/2019
2019-03-13,4.3006,0.07,051/A/NBP/2019
2019-03-12,4.2976,-0.02,050/A/NBP/2019
2019-03-11,4.2983,-0.2,049/A/NBP/2019
2019-03-08,4.3068,0.11,048/A/NBP/2019
2019-03-07,4.3019,0.06,047/A/NBP/2019
2019-03-06,4.2992,-0.06,046/A/NBP/2019
2019-03-05,4.3018,0.08,045/A/NBP/2019
2019-03-04,4.2984,-0.22,044/A/NBP/2019
2019-03-01,4.3079,-0.1,043/A/NBP/2019
2019-02-28,4.312,-0.12,042/A/NBP/2019
2019-02-27,4.3173,-0.38,041/A/NBP/2019
2019-02-26,4.3338,-0.15,040/A/NBP/2019
2019-02-25,4.3402,0.03,039/A/NBP/2019
2019-02-22,4.3387,0.15,038/A/NBP/2019
2019-02-21,4.3322,-0.11,037/A/NBP/2019
2019-02-20,4.3371,0.16,036/A/NBP/2019
2019-02-19,4.3303,-0.03,035/A/NBP/2019
2019-02-18,4.3317,0.17,034/A/NBP/2019
2019-02-15,4.3243,-0.35,033/A/NBP/2019
2019-02-14,4.3394,0.19,032/A/NBP/2019
2019-02-13,4.3312,0.1,031/A/NBP/2019
2019-02-12,4.3268,0.22,030/A/NBP/2019
2019-02-11,4.3172,0.21,029/A/NBP/2019
2019-02-08,4.3082,0.15,028/A/NBP/2019
2019-02-07,4.3019,0.19,027/A/NBP/2019
2019-02-06,4.2936,0.16,026/A/NBP/2019
2019-02-05,4.2869,0.13,025/A/NBP/2019
2019-02-04,4.2813,0.25,024/A/NBP/2019
2019-02-01,4.2706,-0.22,023/A/NBP/2019
2019-01-31,4.2802,-0.35,022/A/NBP/2019
2019-01-30,4.2952,-0.05,021/A/NBP/2019
2019-01-29,4.2974,0.21,020/A/NBP/2019
2019-01-28,4.2885,-0.12,019/A/NBP/2019
2019-01-25,4.2935,-0.02,018/A/NBP/2019
2019-01-24,4.2942,0.18,017/A/NBP/2019
2019-01-23,4.2867,0.01,016/A/NBP/2019
2019-01-22,4.2862,-0.15,015/A/NBP/2019
2019-01-21,4.2928,-0.08,014/A/NBP/2019
2019-01-18,4.2964,0.21,013/A/NBP/2019
2019-01-17,4.2875,-0.13,012/A/NBP/2019
2019-01-16,4.2929,0.02,011/A/NBP/2019
2019-01-15,4.2922,-0.03,010/A/NBP/2019
2019-01-14,4.2936,-0.05,009/A/NBP/2019
2019-01-11,4.2957,-0.23,008/A/NBP/2019
2019-01-10,4.3055,0.15,007/A/NBP/2019
2019-01-09,4.2989,-0.06,006/A/NBP/2019
2019-01-08,4.3013,0.06,005/A/NBP/2019
2019-01-07,4.2989,-0.07,004/A/NBP/2019
2019-01-04,4.3018,-0.03,003/A/NBP/2019
2019-01-03,4.303,0.03,002/A/NBP/2019
2019-01-02,4.3016,0.04,001/A/NBP/2019
2018-12-31,4.3,0.07,252/A/NBP/2018
2018-12-28,4.2969,0.25,251/A/NBP/2018
2018-12-27,4.286,0.07,250/A/NBP/2018
2018-12-24,4.2832,-0.13,249/A/NBP/2018
2018-12-21,4.2889,0.09,248/A/NBP/2018
2018-12-20,4.2849,0.01,247/A/NBP/2018
2018-12-19,4.2846,-0.02,246/A/NBP/2018
2018-12-18,4.2853,-0.12,245/A/NBP/2018
2018-12-17,4.2906,-0.27,244/A/NBP/2018
2018-12-14,4.3021,0.2,243/A/NBP/2018
2018-12-13,4.2937,-0.13,242/A/NBP/2018
2018-12-12,4.2993,0.03,241/A/NBP/2018
2018-12-11,4.2982,0.17,240/A/NBP/2018
2018-12-10,4.2911,0.15,239/A/NBP/2018
2018-12-07,4.2845,-0.17,238/A/NBP/2018
2018-12-06,4.2919,0.05,237/A/NBP/2018
2018-12-05,4.2896,0.2,236/A/NBP/2018
2018-12-04,4.281,-0.02,235/A/NBP/2018
2018-12-03,4.2818,-0.2,234/A/NBP/2018
2018-11-30,4.2904,0.01,233/A/NBP/2018
2018-11-29,4.29,-0.22,232/A/NBP/2018
2018-11-28,4.2994,0.17,231/A/NBP/2018
2018-11-27,4.2919,0.08,230/A/NBP/2018
2018-11-26,4.2883,-0.21,229/A/NBP/2018
2018-11-23,4.2972,-0.21,228/A/NBP/2018
2018-11-22,4.3064,-0.01,227/A/NBP/2018
2018-11-21,4.307,-0.56,226/A/NBP/2018
2018-11-20,4.3314,0.17,225/A/NBP/2018
2018-11-19,4.3242,0.68,224/A/NBP/2018
2018-11-16,4.295,-0.05,223/A/NBP/2018
2018-11-15,4.297,0.04,222/A/NBP/2018
2018-11-14,4.2954,-0.09,221/A/NBP/2018
2018-11-13,4.2994,0.07,220/A/NBP/2018
2018-11-12,4.2962,0.14,219/A/NBP/2018
2018-11-09,4.2901,-0.12,218/A/NBP/2018
2018-11-08,4.2951,-0.05,217/A/NBP/2018
2018-11-07,4.2972,-0.33,216/A/NBP/2018
2018-11-06,4.3115,-0.07,215/A/NBP/2018
2018-11-05,4.3144,-0.23,214/A/NBP/2018
2018-11-02,4.3244,-0.16,213/A/NBP/2018
2018-10-31,4.3313,0.13,212/A/NBP/2018
2018-10-30,4.3258,0.22,211/A/NBP/2018
2018-10-29,4.3164,0.09,210/A/NBP/2018
2018-10-26,4.3125,0,209/A/NBP/2018
2018-10-25,4.3123,0.2,208/A/NBP/2018
2018-10-24,4.3036,0.12,207/A/NBP/2018
2018-10-23,4.2984,0.14,206/A/NBP/2018
2018-10-22,4.2922,-0.3,205/A/NBP/2018
2018-10-19,4.3049,0.19,204/A/NBP/2018
2018-10-18,4.2966,0.07,203/A/NBP/2018
2018-10-17,4.2936,0.04,202/A/NBP/2018
2018-10-16,4.2919,-0.02,201/A/NBP/2018
2018-10-15,4.2927,-0.22,200/A/NBP/2018
2018-10-12,4.3022,-0.36,199/A/NBP/2018
2018-10-11,4.3179,0.23,198/A/NBP/2018
2018-10-10,4.3082,-0.25,197/A/NBP/2018
2018-10-09,4.319,0.18,196/A/NBP/2018
2018-10-08,4.3112,-0.01,195/A/NBP/2018
2018-10-05,4.3117,0.06,194/A/NBP/2018
2018-10-04,4.309,0.33,193/A/NBP/2018
2018-10-03,4.2949,-0.06,192/A/NBP/2018
2018-10-02,4.2975,0.42,191/A/NBP/2018
2018-10-01,4.2795,0.19,190/A/NBP/2018
2018-09-28,4.2714,-0.23,189/A/NBP/2018
2018-09-27,4.2814,-0.12,188/A/NBP/2018
2018-09-26,4.2865,-0.17,187/A/NBP/2018
2018-09-25,4.2939,-0.36,186/A/NBP/2018
2018-09-24,4.3092,0.38,185/A/NBP/2018
2018-09-21,4.2929,0.04,184/A/NBP/2018
2018-09-20,4.2912,-0.04,183/A/NBP/2018
2018-09-19,4.2929,-0.23,182/A/NBP/2018
2018-09-18,4.303,0.14,181/A/NBP/2018
2018-09-17,4.2968,-0.29,180/A/NBP/2018
2018-09-14,4.3093,-0.08,179/A/NBP/2018
2018-09-13,4.3126,0.05,178/A/NBP/2018
2018-09-12,4.3103,0.06,177/A/NBP/2018
2018-09-11,4.3077,-0.14,176/A/NBP/2018
2018-09-10,4.3138,0.14,175/A/NBP/2018
2018-09-07,4.3079,-0.32,174/A/NBP/2018
2018-09-06,4.3218,0.08,173/A/NBP/2018
2018-09-05,4.3183,0.26,172/A/NBP/2018
2018-09-04,4.3073,0.28,171/A/NBP/2018
2018-09-03,4.2954,0,170/A/NBP/2018
2018-08-31,4.2953,0.08,169/A/NBP/2018
2018-08-30,4.2917,0.11,168/A/NBP/2018
2018-08-29,4.2871,0.33,167/A/NBP/2018
2018-08-28,4.2732,-0.04,166/A/NBP/2018
2018-08-27,4.2748,-0.12,165/A/NBP/2018
2018-08-24,4.2801,-0.16,164/A/NBP/2018
2018-08-23,4.2868,-0.16,163/A/NBP/2018
2018-08-22,4.2937,-0.38,162/A/NBP/2018
2018-08-21,4.3101,0.24,161/A/NBP/2018
2018-08-20,4.2997,-0.15,160/A/NBP/2018
2018-08-17,4.3061,-0.1,159/A/NBP/2018
2018-08-16,4.3105,0.24,158/A/NBP/2018
2018-08-14,4.3001,-0.22,157/A/NBP/2018
2018-08-13,4.3094,0.35,156/A/NBP/2018
2018-08-10,4.2942,0.53,155/A/NBP/2018
2018-08-09,4.2715,0.23,154/A/NBP/2018
2018-08-08,4.2619,0.15,153/A/NBP/2018
2018-08-07,4.2554,-0.28,152/A/NBP/2018
2018-08-06,4.2672,-0.2,151/A/NBP/2018
2018-08-03,4.2758,0.03,150/A/NBP/2018
2018-08-02,4.2745,-0.03,149/A/NBP/2018
2018-08-01,4.2758,-0.05,148/A/NBP/2018
2018-07-31,4.2779,-0.13,147/A/NBP/2018
2018-07-30,4.2836,-0.25,146/A/NBP/2018
2018-07-27,4.2945,0.04,145/A/NBP/2018
2018-07-26,4.2927,-0.25,144/A/NBP/2018
2018-07-25,4.3035,-0.51,143/A/NBP/2018
2018-07-24,4.3256,-0.01,142/A/NBP/2018
2018-07-23,4.3262,-0.03,141/A/NBP/2018
2018-07-20,4.3275,0.28,140/A/NBP/2018
2018-07-19,4.3155,0.28,139/A/NBP/2018
2018-07-18,4.3036,0.09,138/A/NBP/2018
2018-07-17,4.2998,-0.18,137/A/NBP/2018
2018-07-16,4.3076,-0.52,136/A/NBP/2018
2018-07-13,4.3302,0.09,135/A/NBP/2018
2018-07-12,4.3262,-0.14,134/A/NBP/2018
2018-07-11,4.3322,-0.08,133/A/NBP/2018
2018-07-10,4.3356,-0.06,132/A/NBP/2018
2018-07-09,4.338,-0.5,131/A/NBP/2018
2018-07-06,4.36,-0.53,130/A/NBP/2018
2018-07-05,4.3833,-0.31,129/A/NBP/2018
2018-07-04,4.3969,-0.02,128/A/NBP/2018
2018-07-03,4.3978,0.18,127/A/NBP/2018
2018-07-02,4.3899,0.65,126/A/NBP/2018
2018-06-29,4.3616,0.11,125/A/NBP/2018
2018-06-28,4.3566,0.31,124/A/NBP/2018
2018-06-27,4.343,0.13,123/A/NBP/2018
2018-06-26,4.3372,0.3,122/A/NBP/2018
2018-06-25,4.3242,0.22,121/A/NBP/2018
2018-06-22,4.3149,-0.4,120/A/NBP/2018
2018-06-21,4.3323,0.35,119/A/NBP/2018
2018-06-20,4.3171,0.13,118/A/NBP/2018
2018-06-19,4.3113,0.53,117/A/NBP/2018
2018-06-18,4.2887,0.2,116/A/NBP/2018
2018-06-15,4.2802,0.11,115/A/NBP/2018
2018-06-14,4.2757,-0.15,114/A/NBP/2018
2018-06-13,4.282,0.1,113/A/NBP/2018
2018-06-12,4.2776,0.14,112/A/NBP/2018
2018-06-11,4.2717,-0.45,111/A/NBP/2018
2018-06-08,4.2912,0.65,110/A/NBP/2018
2018-06-07,4.2634,-0.46,109/A/NBP/2018
2018-06-06,4.2829,0.06,108/A/NBP/2018
2018-06-05,4.2804,-0.3,107/A/NBP/2018
2018-06-04,4.2931,-0.5,106/A/NBP/2018
2018-06-01,4.3146,-0.11,105/A/NBP/2018
2018-05-30,4.3195,0.32,104/A/NBP/2018
2018-05-29,4.3056,0.06,103/A/NBP/2018
2018-05-28,4.3031,0.02,102/A/NBP/2018
2018-05-25,4.3022,0.16,101/A/NBP/2018
2018-05-24,4.2953,-0.2,100/A/NBP/2018
2018-05-23,4.3037,0.53,099/A/NBP/2018
2018-05-22,4.2812,-0.42,098/A/NBP/2018
2018-05-21,4.2991,0.08,097/A/NBP/2018
2018-05-18,4.2958,0.21,096/A/NBP/2018
2018-05-17,4.2868,-0.06,095/A/NBP/2018
2018-05-16,4.2893,0.16,094/A/NBP/2018
2018-05-15,4.2823,0.49,093/A/NBP/2018
2018-05-14,4.2615,0.11,092/A/NBP/2018
2018-05-11,4.2569,0.23,091/A/NBP/2018
2018-05-10,4.2473,-0.74,090/A/NBP/2018
2018-05-09,4.279,0.3,089/A/NBP/2018
2018-05-08,4.2662,0.35,088/A/NBP/2018
2018-05-07,4.2513,-0.6,087/A/NBP/2018
2018-05-04,4.2771,0.22,086/A/NBP/2018
2018-05-02,4.2675,1.12,085/A/NBP/2018
2018-04-30,4.2204,-0.13,084/A/NBP/2018
2018-04-27,4.2259,-0.31,083/A/NBP/2018
2018-04-26,4.2392,0.55,082/A/NBP/2018
2018-04-25,4.2159,0.43,081/A/NBP/2018
2018-04-24,4.198,0.43,080/A/NBP/2018
2018-04-23,4.1802,0.19,079/A/NBP/2018
2018-04-20,4.1724,0.14,078/A/NBP/2018
2018-04-19,4.1665,-0.03,077/A/NBP/2018
2018-04-18,4.1677,0.23,076/A/NBP/2018
2018-04-17,4.1582,-0.11,075/A/NBP/2018
2018-04-16,4.1628,-0.34,074/A/NBP/2018
2018-04-13,4.1769,-0.27,073/A/NBP/2018
2018-04-12,4.1882,-0.07,072/A/NBP/2018
2018-04-11,4.1911,-0.19,071/A/NBP/2018
2018-04-10,4.199,0.05,070/A/NBP/2018
2018-04-09,4.1967,-0.04,069/A/NBP/2018
2018-04-06,4.1984,-0.2,068/A/NBP/2018
2018-04-05,4.207,0.01,067/A/NBP/2018
2018-04-04,4.2065,-0.07,066/A/NBP/2018
2018-04-03,4.2094,0.02,065/A/NBP/2018
2018-03-30,4.2085,-0.02,064/A/NBP/2018
2018-03-29,4.2093,-0.01,063/A/NBP/2018
2018-03-28,4.2097,-0.16,062/A/NBP/2018
2018-03-27,4.2164,-0.36,061/A/NBP/2018
2018-03-26,4.2316,0.05,060/A/NBP/2018
2018-03-23,4.2295,0.08,059/A/NBP/2018
2018-03-22,4.2261,-0.37,058/A/NBP/2018
2018-03-21,4.2416,0.41,057/A/NBP/2018
2018-03-20,4.2242,0.16,056/A/NBP/2018
2018-03-19,4.2176,0.03,055/A/NBP/2018
2018-03-16,4.2162,-0.01,054/A/NBP/2018
2018-03-15,4.2168,0.13,053/A/NBP/2018
2018-03-14,4.2114,0.04,052/A/NBP/2018
2018-03-13,4.2097,0.37,051/A/NBP/2018
2018-03-12,4.1942,-0.11,050/A/NBP/2018
2018-03-09,4.1989,-0.08,049/A/NBP/2018
2018-03-08,4.2024,0.24,048/A/NBP/2018
2018-03-07,4.1922,0.07,047/A/NBP/2018
2018-03-06,4.1891,-0.01,046/A/NBP/2018
2018-03-05,4.1895,-0.22,045/A/NBP/2018
2018-03-02,4.1986,0.32,044/A/NBP/2018
2018-03-01,4.1854,0.18,043/A/NBP/2018
2018-02-28,4.1779,0.19,042/A/NBP/2018
2018-02-27,4.17,-0.04,041/A/NBP/2018
2018-02-26,4.1717,-0.05,040/A/NBP/2018
2018-02-23,4.1738,-0.17,039/A/NBP/2018
2018-02-22,4.1811,0.6,038/A/NBP/2018
2018-02-21,4.1562,0.22,037/A/NBP/2018
2018-02-20,4.1472,0.01,036/A/NBP/2018
2018-02-19,4.1467,-0.22,035/A/NBP/2018
2018-02-16,4.1559,0.07,034/A/NBP/2018
2018-02-15,4.153,-0.45,033/A/NBP/2018
2018-02-14,4.1716,-0.11,032/A/NBP/2018
2018-02-13,4.1764,-0.2,031/A/NBP/2018
2018-02-12,4.1846,-0.42,030/A/NBP/2018
2018-02-09,4.2024,0.7,029/A/NBP/2018
2018-02-08,4.1733,0.34,028/A/NBP/2018
2018-02-07,4.1593,0.11,027/A/NBP/2018
2018-02-06,4.1547,-0.09,026/A/NBP/2018
2018-02-05,4.1585,-0.07,025/A/NBP/2018
2018-02-02,4.1615,0.27,024/A/NBP/2018
2018-02-01,4.1504,0.04,023/A/NBP/2018
2018-01-31,4.1488,0.07,022/A/NBP/2018
2018-01-30,4.1461,0.09,021/A/NBP/2018
2018-01-29,4.1423,-0.13,020/A/NBP/2018
2018-01-26,4.1477,-0.04,019/A/NBP/2018
2018-01-25,4.1493,-0.35,018/A/NBP/2018
2018-01-24,4.1637,-0.18,017/A/NBP/2018
2018-01-23,4.1712,0.04,016/A/NBP/2018
2018-01-22,4.1696,-0.13,015/A/NBP/2018
2018-01-19,4.175,0.21,014/A/NBP/2018
2018-01-18,4.1663,-0.18,013/A/NBP/2018
2018-01-17,4.1739,-0.21,012/A/NBP/2018
2018-01-16,4.1825,0.31,011/A/NBP/2018
2018-01-15,4.1696,0.06,010/A/NBP/2018
2018-01-12,4.1669,-0.21,009/A/NBP/2018
2018-01-11,4.1758,-0.06,008/A/NBP/2018
2018-01-10,4.1784,0.01,007/A/NBP/2018
2018-01-09,4.1779,0.32,006/A/NBP/2018
2018-01-08,4.1647,0.25,005/A/NBP/2018
2018-01-05,4.1544,0.07,004/A/NBP/2018
2018-01-04,4.1515,-0.38,003/A/NBP/2018
2018-01-03,4.1673,-0.07,002/A/NBP/2018
2018-01-02,4.1701,-0.02,001/A/NBP/2018
