Srednie kursy JPY Narodowego Banku Polskiego,,,
,,,
Data,Kurs,Zmiana,Nazwa Tabeli
2019-09-30,3.7071,-0.37,189/A/NBP/2019
2019-09-27,3.7209,-0.13,188/A/NBP/2019
2019-09-26,3.7257,0.33,187/A/NBP/2019
2019-09-25,3.7134,0.34,186/A/NBP/2019
2019-09-24,3.701,-0.62,185/A/NBP/2019
2019-09-23,3.7242,2.25,184/A/NBP/2019
2019-09-20,3.6424,0.19,183/A/NBP/2019
2019-09-19,3.6354,0.05,182/A/NBP/2019
2019-09-18,3.6335,-0.26,181/A/NBP/2019
2019-09-17,3.6428,0.4,180/A/NBP/2019
2019-09-16,3.6284,0.16,179/A/NBP/2019
2019-09-13,3.6227,-0.71,178/A/NBP/2019
2019-09-12,3.6486,-0.01,177/A/NBP/2019
2019-09-11,3.6491,-0.3,176/A/NBP/2019
2019-09-10,3.6601,-0.39,175/A/NBP/2019
2019-09-09,3.6744,0.05,174/A/NBP/2019
2019-09-06,3.6726,-0.5,173/A/NBP/2019
2019-09-05,3.6909,-0.54,172/A/NBP/2019
2019-09-04,3.7111,-1.31,171/A/NBP/2019
2019-09-03,3.7605,0.37,170/A/NBP/2019
2019-09-02,3.7468,0.38,169/A/NBP/2019
2019-08-30,3.7325,0.21,168/A/NBP/2019
2019-08-29,3.7247,-0.39,167/A/NBP/2019
2019-08-28,3.7392,0.63,166/A/NBP/2019
2019-08-27,3.7159,0.05,165/A/NBP/2019
2019-08-26,3.714,0.59,164/A/NBP/2019
2019-08-23,3.6922,-0.14,163/A/NBP/2019
2019-08-22,3.6973,0.46,162/A/NBP/2019
2019-08-21,3.6805,-0.59,161/A/NBP/2019
2019-08-20,3.7023,0.67,160/A/NBP/2019
2019-08-19,3.6778,-0.47,159/A/NBP/2019
2019-08-16,3.6953,1.14,158/A/NBP/2019
2019-08-14,3.6536,-0.62,157/A/NBP/2019
2019-08-13,3.6765,-0.01,156/A/NBP/2019
2019-08-12,3.6769,0.86,155/A/NBP/2019
2019-08-09,3.6454,0.4,154/A/NBP/2019
2019-08-08,3.631,-0.06,153/A/NBP/2019
2019-08-07,3.6333,0.48,152/A/NBP/2019
2019-08-06,3.616,-1.1,151/A/NBP/2019
2019-08-05,3.6564,0.71,150/A/NBP/2019
2019-08-02,3.6308,1.92,149/A/NBP/2019
2019-08-01,3.5623,0.45,148/A/NBP/2019
2019-07-31,3.5465,0.04,147/A/NBP/2019
2019-07-30,3.5452,0.17,146/A/NBP/2019
2019-07-29,3.5393,0.44,145/A/NBP/2019
2019-07-26,3.5238,-0.29,144/A/NBP/2019
2019-07-25,3.5341,-0.1,143/A/NBP/2019
2019-07-24,3.5377,0.72,142/A/NBP/2019
2019-07-23,3.5123,0.04,141/A/NBP/2019
2019-07-22,3.5109,-0.15,140/A/NBP/2019
2019-07-19,3.5162,-0.13,139/A/NBP/2019
2019-07-18,3.5209,0.21,138/A/NBP/2019
2019-07-17,3.5134,0.23,137/A/NBP/2019
2019-07-16,3.5053,-0.09,136/A/NBP/2019
2019-07-15,3.5084,0.34,135/A/NBP/2019
2019-07-12,3.4965,-0.2,134/A/NBP/2019
2019-07-11,3.5036,0.28,133/A/NBP/2019
2019-07-10,3.4939,-0.06,132/A/NBP/2019
2019-07-09,3.4961,0.09,131/A/NBP/2019
,,,
,,,
�r�d�o: Bankier.pl,,,
